Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
-560.64,-518.64,215.72,161.81,-819.57,-296.14,128.09,780.00,596.74,504.55,385.58,83.94,-911.44,-652.31,-928.07,-1.69,0
-580.33,-404.82,585.95,611.95,912.88,-394.28,-829.94,14.99,-518.68,418.93,996.48,827.99,191.97,181.49,-550.17,-568.09,1
431.16,526.15,272.51,170.16,-8.56,-405.18,621.99,31.08,-44.68,-876.79,386.17,-483.81,-606.71,251.65,-555.69,-566.64,1
465.08,556.00,712.61,-921.57,288.28,-28.27,722.25,693.06,750.44,-470.94,-126.50,-726.01,74.85,815.39,-221.31,291.25,1
-382.52,-478.72,310.12,-61.50,252.52,-354.70,34.92,805.84,-620.57,-804.92,-742.80,-170.73,-489.43,-602.27,114.02,334.26,1
415.50,552.68,-251.11,379.59,768.30,-353.11,834.19,-191.79,548.68,-152.03,-651.94,-719.39,-173.63,787.52,418.95,976.59,0
-505.89,-725.55,992.05,-603.69,-304.32,98.25,884.16,-130.66,419.57,228.55,543.11,-508.14,-412.31,181.90,247.28,128.50,1
498.18,574.34,-293.65,47.08,230.26,197.10,-70.75,-561.73,759.48,-539.80,616.54,485.72,-316.45,-271.28,241.02,810.39,0
-579.01,-554.48,-588.44,-493.36,645.20,191.59,-430.00,-300.21,160.34,-907.48,466.23,262.39,964.42,455.46,609.01,384.60,0
-447.93,-629.44,562.42,-194.80,-694.18,-369.01,-950.97,694.99,-661.40,-494.89,-511.38,159.52,-616.20,366.58,569.20,-805.23,0
-547.35,-542.40,12.96,-964.30,-375.07,243.24,723.77,102.11,-455.99,-25.14,-706.78,-241.45,423.94,-327.39,-730.07,863.83,1
-453.63,-513.78,-665.81,959.44,287.59,-869.75,-965.28,-911.87,455.15,453.91,279.85,-795.35,-618.52,-806.13,-6.05,-589.39,0
-555.12,-546.52,-839.10,-422.82,-871.64,58.58,713.73,-871.87,-982.80,252.58,-481.69,-469.13,-527.37,-397.10,-538.25,-103.68,1
594.88,311.55,946.70,249.64,793.78,354.22,314.03,720.19,638.60,-87.66,-943.60,-112.59,554.45,716.33,-332.84,-843.94,0
-372.57,-389.74,-278.14,169.90,881.74,-460.25,54.02,-942.34,-710.94,787.07,-863.97,-658.31,-105.51,-832.57,20.01,734.43,0
485.60,580.80,743.63,880.24,767.81,211.93,-14.45,402.09,174.47,432.76,-416.07,87.83,-606.56,692.11,880.68,579.32,1
497.34,601.02,53.89,-161.93,650.68,-461.44,805.12,365.73,536.90,-213.39,761.70,7.27,-178.67,703.49,-509.74,-479.04,1
-443.78,-474.35,-259.37,-507.03,-96.47,-252.81,-444.63,-813.73,54.40,-65.83,-582.58,-932.96,-106.32,-369.77,399.10,-82.05,1
-420.12,-567.37,766.98,-500.50,607.90,-914.24,-448.19,525.05,943.94,808.43,524.72,547.49,45.06,-91.76,53.35,72.85,0
-461.79,-588.54,-277.54,43.56,-743.14,-766.54,403.82,-622.84,213.24,-342.40,19.21,-203.49,-977.92,-8.18,103.28,881.03,1
695.30,521.72,-792.89,-372.08,-611.90,164.10,-673.95,-643.49,-241.60,-932.09,-530.14,-350.81,-770.05,821.19,265.03,-592.29,1
-593.49,-604.84,408.48,200.46,-83.77,52.82,245.63,339.35,997.62,-4.97,-795.66,-780.10,-358.23,-823.61,-458.73,454.26,0
368.86,358.79,-72.32,172.27,-27.98,-585.26,-537.09,585.53,-648.29,-37.71,134.47,617.45,-185.24,14.43,950.73,-483.21,1
-396.44,-396.31,-583.17,-853.44,683.40,551.29,658.22,-368.63,-219.04,-807.58,160.13,-101.02,-459.60,224.66,-998.96,540.52,1
469.83,546.31,-498.67,-463.25,-719.70,-789.14,-847.73,-608.01,17.69,588.50,390.55,-874.06,640.44,-366.14,646.54,287.43,1
-623.12,-742.61,574.46,952.17,49.33,-902.25,371.40,699.11,-176.60,125.21,411.33,-835.50,769.82,-521.61,847.75,625.60,0
450.33,359.34,-209.75,-727.88,-926.29,-544.98,-273.11,811.06,797.25,492.11,-33.46,-592.39,975.16,350.97,-860.81,90.29,1
609.13,539.30,-808.85,588.37,-297.03,957.25,-966.52,-574.42,139.92,-726.43,723.18,938.33,796.08,893.47,-288.68,-296.97,1
-496.54,-493.35,-960.11,277.28,385.06,654.51,-408.31,746.89,236.93,-957.80,778.13,-926.59,-97.79,275.89,393.04,645.75,1
-422.96,-358.46,-944.21,157.94,903.96,-521.75,-298.54,-815.74,-235.86,562.67,342.81,716.09,462.58,313.96,554.12,-631.09,1
557.24,386.41,-398.77,895.29,-452.29,526.10,693.77,-505.67,304.03,0.93,-20.04,717.68,610.53,-502.98,-380.08,206.31,0
591.43,492.63,-503.19,-645.36,-917.81,996.72,715.66,49.65,-711.97,-763.38,877.64,-329.80,-50.60,-318.27,-217.67,-571.79,0
614.21,553.90,-573.69,-413.65,-461.06,805.34,-261.09,-61.62,-284.69,967.08,-925.40,454.39,-95.67,-280.69,396.33,-500.84,1
-415.96,-453.38,574.73,-968.00,666.64,-124.37,-816.89,-384.11,-243.71,-552.78,-742.93,-926.91,-670.98,949.41,-119.04,-726.89,0
-477.35,-395.27,-754.89,946.80,-715.63,-888.12,-638.37,391.56,261.59,-751.89,211.55,366.21,408.95,-242.58,134.61,937.63,0
-717.34,-428.15,-599.78,121.62,-28.91,-943.18,-689.65,-50.13,-100.81,-68.28,-554.62,-407.84,-899.72,419.28,-217.86,-96.09,1
361.16,530.68,368.79,-675.97,266.72,-957.55,-628.34,921.52,438.60,-166.78,-855.64,284.14,-34.60,-481.66,-643.12,-658.34,1
-415.68,-523.38,-8.55,183.34,-885.93,69.63,568.25,-646.47,-772.80,564.79,942.74,-314.98,-914.34,476.23,-234.65,-185.63,1
-640.60,-582.41,-133.62,855.84,508.08,742.61,-333.84,-837.16,-898.47,-454.71,137.69,-906.31,410.59,696.54,-199.00,-897.46,0
-549.79,-444.05,-861.02,-674.94,-330.42,-135.13,-405.29,747.40,-945.00,378.46,242.56,299.77,53.43,-859.03,717.85,388.59,1
511.41,544.77,-847.10,-343.00,-972.05,481.40,232.35,-192.72,584.97,-60.19,603.93,-163.82,513.93,-106.03,463.04,-580.10,1
-728.17,-453.47,263.67,-517.32,199.00,-777.75,183.13,-204.00,586.20,668.01,358.20,537.58,931.73,-254.47,-811.42,324.11,0
-454.85,-549.78,764.72,387.88,-866.46,227.93,-803.66,-210.33,775.35,-45.62,-432.11,-104.47,870.88,362.24,-956.09,193.21,0
515.21,463.22,322.21,-332.02,-557.44,-178.23,-881.24,-206.14,197.50,-330.00,246.09,-130.66,-18.03,971.17,-245.09,-948.19,1
448.46,457.93,429.71,-502.48,932.29,225.16,-571.68,-19.25,4.85,308.06,-164.08,-170.90,-439.02,654.47,370.24,434.73,1
648.67,474.74,861.79,-458.20,60.19,-642.85,420.67,25.67,730.61,863.45,867.70,-791.97,161.48,-95.61,753.04,378.62,1
-401.00,-465.15,220.89,715.12,-361.62,-307.77,377.58,425.83,-84.00,-738.22,67.13,-583.28,594.74,-834.55,147.73,897.14,1
-591.23,-418.21,-510.72,585.11,536.37,228.16,29.07,-519.44,-648.52,-464.60,20.66,89.08,183.82,801.21,-651.33,-863.11,0
-528.01,-466.54,-145.39,-256.21,-822.70,529.76,-225.64,49.15,-432.41,24.93,546.57,-698.73,451.90,-727.21,613.44,-143.76,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
433.35,542.44,221.74,-307.35,-722.93,-767.23,88.47,860.94,-217.35,-441.73,503.52,-291.48,-349.47,646.73,-831.35,311.80,1
-324.39,-400.51,748.43,6.36,417.15,670.84,729.42,638.63,901.27,875.82,74.01,252.45,194.55,734.90,769.67,918.23,1
-549.01,-384.61,96.75,556.76,-19.45,-151.40,354.53,-534.74,-710.49,-653.57,964.28,59.93,-140.57,911.64,301.37,89.11,1
471.26,360.99,323.29,-756.06,320.39,-611.04,-413.41,723.32,105.92,-185.18,-177.64,-632.74,950.40,-451.59,16.02,-587.15,1
-527.21,-494.03,885.55,98.68,892.66,352.26,-560.46,286.36,454.63,-260.85,349.29,809.32,-685.01,608.22,860.02,-144.04,1
-326.02,-400.75,-915.88,771.42,268.76,-229.63,253.91,-333.57,-582.85,-568.46,-947.22,-965.44,476.77,613.31,-447.29,250.65,0
-353.16,-558.10,-454.25,-511.07,511.20,-138.78,-841.69,149.27,223.83,356.41,833.76,-504.11,782.58,271.59,-371.99,53.50,0
-443.89,-553.40,-533.02,943.37,151.89,807.32,-815.49,-8.64,-457.36,-80.32,588.41,42.79,65.27,-874.60,395.12,-56.26,1
-697.73,-351.74,-505.15,-204.08,87.90,717.77,925.67,-181.53,-730.72,-184.52,-94.94,707.11,756.24,828.79,-856.10,205.63,1
374.14,437.28,-946.05,-423.72,-8.60,54.34,-398.72,0.16,67.74,390.80,124.53,-911.86,651.41,212.00,-301.15,773.27,0
-450.63,-527.14,-684.24,-820.72,-537.75,711.31,-273.80,-885.12,379.33,244.65,918.78,756.39,349.19,753.28,-969.55,-340.24,0
-494.98,-344.29,-450.77,-650.53,-440.28,965.93,805.94,106.06,971.92,-529.14,-606.03,-244.48,-905.45,-263.14,-901.39,-791.94,1
-493.52,-454.09,691.43,14.62,651.67,-46.15,141.80,-885.70,680.47,-715.27,646.04,370.34,705.50,-893.97,231.83,-410.47,1
-383.09,-392.09,-18.93,841.12,481.81,-669.19,215.56,454.94,-823.69,-853.39,79.96,-591.17,-338.54,-862.57,-319.48,-905.04,1
398.12,334.40,745.73,-695.25,-180.38,547.71,642.44,360.79,10.29,-261.30,207.79,-893.97,-213.72,138.26,-38.08,872.64,1
584.96,502.18,204.44,36.76,834.81,-488.99,-761.59,-488.55,-892.42,-340.23,-82.47,424.64,243.40,896.72,129.85,-826.48,0
-302.69,-573.91,-491.32,-736.49,973.26,-503.96,-370.90,-442.54,-391.73,-553.36,-600.09,-808.36,-696.44,632.22,965.96,874.14,0
619.40,379.91,283.03,-378.08,-965.65,425.12,-96.66,-335.06,551.97,-128.26,366.84,757.52,-739.72,479.93,-310.71,453.03,1
-567.42,-712.05,679.71,491.04,-817.83,-755.80,-267.84,64.41,521.40,302.50,177.45,-269.94,-778.72,447.87,-742.47,478.80,1
440.47,369.63,443.59,-804.81,-668.02,107.85,21.43,-95.00,628.56,437.87,814.52,-815.20,-244.44,710.06,747.57,-577.77,1
581.53,503.88,279.36,-911.56,-320.05,249.74,270.51,-174.15,-670.22,-294.44,-957.16,747.21,-68.68,262.58,-509.92,619.30,1
-680.24,-562.67,-107.74,-653.82,421.94,796.04,822.25,830.38,768.78,-161.04,478.31,-537.48,-737.61,50.73,566.21,361.19,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
451.77,516.67,-47.21,723.89,908.16,-282.07,750.65,-528.99,-940.49,-893.49,-729.97,-718.22,-205.72,-814.07,-343.59,-448.84,1
-450.91,-747.84,400.17,271.49,800.67,-807.49,213.16,-855.35,883.43,940.33,606.09,434.12,232.45,-851.97,316.29,554.37,1
-350.90,-390.57,852.86,934.31,-701.87,-334.44,905.38,-518.59,-142.55,525.57,-802.62,-826.10,358.34,309.74,312.99,-429.91,1
-413.50,-503.88,724.31,869.15,-423.43,-762.90,-836.64,359.03,460.80,-878.65,529.82,652.04,-886.56,-364.48,-524.94,-861.33,1
-480.82,-479.04,714.87,-527.06,-400.43,827.56,-433.56,-962.74,-484.99,-595.76,202.65,-281.11,94.69,-3.92,375.53,928.07,1
-498.37,-592.88,-147.93,780.96,783.64,-326.36,-300.23,96.56,-380.83,892.28,219.11,-771.80,-297.12,-49.26,-967.49,-879.03,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
381.24,437.82,-852.62,-879.54,994.60,6.74,-980.15,-384.06,537.41,728.30,-765.61,-785.45,-611.07,930.02,277.54,685.31,0
-528.25,-517.47,145.80,989.33,-949.48,-666.90,-504.23,83.93,840.45,719.63,-873.87,-588.62,319.82,-196.40,-283.55,338.81,0
502.06,544.66,850.92,-832.77,-248.15,-723.56,-336.41,368.02,281.02,142.54,-750.83,-613.56,-429.89,-60.10,-507.20,554.21,0
-619.03,-549.36,207.54,-355.10,239.88,-714.76,-767.03,-775.84,265.62,-719.54,-415.29,81.58,-247.35,616.06,-436.71,-968.87,0
-493.92,-569.45,862.66,-338.06,931.84,728.84,-589.95,136.95,479.41,-297.72,406.94,197.80,-441.63,531.77,-349.99,-315.05,1
-620.15,-460.10,481.04,-591.93,-835.88,-49.37,-411.09,-974.32,482.59,360.60,442.61,-67.72,412.45,-948.05,-269.69,-599.33,0
292.70,458.99,-19.38,-16.00,-229.79,-833.95,374.10,-396.15,-382.14,-170.21,-313.40,644.53,769.47,34.45,-921.26,497.83,1
388.47,456.59,413.00,549.60,673.52,299.24,-448.81,-569.44,-966.96,-694.33,-510.37,-523.10,-314.24,-46.92,-35.05,-923.38,1
525.11,389.64,-269.91,-368.56,109.53,-700.03,939.48,94.05,-501.72,558.77,108.18,-376.73,-748.84,140.73,118.32,956.23,0
-435.97,-587.12,-498.26,151.72,541.57,-26.58,344.84,-33.70,111.39,337.96,-517.14,170.33,-846.02,-96.26,966.16,229.53,1
537.04,631.47,-284.95,485.05,765.70,-325.52,-793.35,860.13,861.71,666.47,-608.41,60.91,-753.32,-977.70,939.19,-108.35,0
-586.65,-412.09,-807.96,-404.48,640.32,618.95,784.72,-591.52,-210.67,430.71,276.76,-454.09,938.28,120.57,-583.03,-32.74,0
508.11,462.31,-750.75,-451.22,-37.94,-546.21,572.76,741.13,971.47,310.41,-30.29,-950.02,672.04,24.44,-627.77,-269.02,1
-499.94,-246.27,-251.89,944.04,-464.55,813.58,544.93,160.39,465.21,-480.00,962.37,-697.49,308.83,-640.63,446.60,227.86,0
-429.14,-436.48,64.01,-428.36,-171.66,607.30,578.80,908.94,824.85,-452.54,42.88,973.84,-512.25,166.65,168.08,-773.54,1
595.93,575.39,765.81,418.12,-781.19,860.34,35.54,891.83,-456.79,-570.68,-368.63,232.03,-315.44,-513.13,-739.45,-482.07,0
-459.13,-541.57,179.69,860.58,-982.39,972.32,-772.43,45.29,-872.78,977.30,571.25,660.59,-437.18,-162.73,-184.77,706.78,1
-412.00,-453.75,130.21,696.67,401.98,90.62,941.07,768.32,147.51,-308.73,-824.96,-833.32,-687.77,456.07,-854.71,262.24,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
-412.72,-603.90,-409.60,-470.41,-380.88,-340.12,-413.52,-246.21,-161.21,896.44,-882.90,-525.72,791.00,927.01,148.03,-796.58,1
515.22,586.37,-511.96,439.88,-955.43,-122.05,351.40,-431.21,990.86,-125.62,-118.20,-717.02,-686.44,203.38,569.99,945.22,0
-724.49,-408.98,304.46,949.14,392.96,499.21,-247.70,-412.75,-955.78,281.46,-786.23,-29.28,-505.92,-786.87,-82.87,907.84,1
397.81,327.37,-148.36,154.90,-917.72,576.76,-466.31,52.38,840.26,-178.70,189.98,-732.80,215.46,-435.27,325.92,-188.50,0
-514.20,-667.84,-626.90,512.87,898.65,696.79,-830.34,991.04,-318.40,770.39,-630.39,-206.94,74.83,-683.41,-569.24,554.51,1
-514.45,-641.59,-769.63,-507.46,793.61,972.09,555.42,969.73,571.60,-722.90,-48.87,480.34,238.39,290.40,43.92,501.05,1
-653.77,-619.82,-923.20,-154.51,468.27,-681.18,39.54,-43.37,659.85,211.56,394.27,-565.56,810.77,-421.54,-139.91,233.00,1
-626.67,-682.77,30.27,179.46,747.72,-418.96,-639.19,-59.32,-964.60,333.97,-904.58,-321.82,-318.23,-699.31,-719.46,-451.12,1
-272.44,-616.78,238.18,137.65,-636.27,-383.13,702.56,-366.71,227.87,543.44,208.44,-814.79,-867.59,-8.64,-56.02,162.24,0
-513.37,-594.74,-724.98,-876.34,70.58,418.85,-659.63,118.42,-257.27,386.15,-634.08,541.84,-517.40,200.11,-696.06,-29.27,1
455.57,595.06,844.78,-345.98,-543.63,-308.64,61.67,-209.99,189.70,615.16,353.76,-952.74,902.09,-357.27,326.66,-191.96,1
504.32,438.18,-790.15,-361.90,201.48,496.43,395.50,-358.64,543.83,111.19,-359.43,-113.21,-134.09,858.91,-298.82,-832.49,0
-579.83,-430.65,-571.98,513.27,543.59,449.00,678.74,-287.80,929.67,-187.18,785.65,-458.38,-100.90,718.90,-26.19,-622.05,0
428.71,363.92,-624.58,-492.48,-175.70,-395.68,-706.00,466.01,998.32,394.34,-898.47,-603.32,-815.96,-975.93,666.07,184.31,1
-553.27,-542.18,-413.46,765.39,799.76,792.88,113.19,-584.39,-24.66,-91.15,427.83,2.32,-303.90,-817.78,-724.17,-523.36,1
-449.06,-567.16,625.16,-657.85,-325.48,-963.87,-530.76,-682.62,162.86,-455.42,15.22,-80.30,50.98,-545.86,-427.00,-917.42,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
404.19,501.05,-68.34,588.02,-548.44,-175.43,300.50,-188.73,3.03,-565.02,-591.81,-224.45,-61.66,469.68,580.74,-101.89,1
-524.87,-556.79,144.87,796.35,-263.28,-379.12,-763.19,93.67,-815.74,-575.94,-766.29,-838.84,469.18,-724.41,829.07,217.73,0
-440.14,-421.28,286.83,863.63,-154.08,-240.63,-890.30,722.05,-143.45,263.82,264.33,-272.32,112.95,16.85,486.72,-452.82,1
-580.48,-612.54,122.88,-506.45,325.59,-690.46,-385.80,365.86,-816.93,290.83,-329.62,-302.29,462.99,-327.47,-684.54,540.59,1
576.95,724.29,-844.92,405.62,702.26,151.25,180.13,149.38,-463.73,-17.10,47.40,-276.62,309.82,735.46,-15.19,91.18,0
349.58,443.70,-248.61,-329.56,-5.08,438.98,-325.29,-387.34,822.76,694.70,756.95,203.58,-284.33,-149.79,-895.76,-44.08,1
441.25,614.53,921.33,-757.84,-972.54,-101.30,463.29,-773.57,-145.25,-965.67,-43.52,561.33,-980.51,974.87,-767.96,726.82,1
608.60,455.47,645.15,398.86,-830.11,-635.89,-160.97,-504.92,-359.50,323.23,972.59,-706.91,-716.06,-663.67,193.40,347.68,1
602.84,472.85,908.28,-302.07,155.75,885.57,184.62,385.09,-392.89,-486.35,-384.55,-216.34,427.20,340.38,592.49,-70.89,0
-481.90,-294.57,-510.32,-913.00,-629.59,623.45,547.20,975.82,355.28,932.85,-163.53,48.82,-828.89,-538.65,363.25,688.25,1
545.43,388.10,225.38,-504.35,-987.15,-189.70,-868.36,-648.04,36.79,797.15,385.13,-354.36,688.19,327.12,794.83,-411.72,1
-640.94,-677.21,574.06,777.67,-108.86,-296.31,396.31,-108.95,-218.68,914.05,217.60,-216.16,912.56,707.79,-763.26,694.60,1
642.18,315.59,-918.15,-27.43,194.11,19.62,-680.62,532.59,-934.02,566.73,-803.68,-765.65,-658.46,791.31,289.80,28.43,1
382.19,539.17,-535.22,365.55,255.44,-680.35,441.02,-179.84,-610.89,628.50,554.30,-913.83,-82.83,-465.92,-163.86,-961.28,1
-598.91,-418.98,169.42,994.54,280.21,-680.63,-640.26,521.02,-603.69,-216.05,-614.99,-13.63,-529.34,742.47,721.54,643.39,1
-271.69,-682.09,695.37,115.34,-424.33,-486.63,375.31,452.50,31.51,-105.29,-243.63,719.46,23.55,-992.40,927.73,-823.36,1
519.85,291.44,-201.91,615.33,663.90,182.68,-499.99,-669.35,226.27,955.83,-802.81,-184.85,25.61,-13.20,-734.79,-416.84,0
649.17,345.49,-569.48,759.94,41.35,491.08,130.03,-455.98,940.31,-549.99,-127.77,578.86,-166.99,609.80,-779.66,-381.49,1
-399.02,-371.63,653.56,-95.59,82.55,-565.58,-665.85,514.06,-818.07,239.88,-731.25,887.85,-685.34,558.31,567.68,871.16,1
-436.94,-547.16,59.82,382.46,829.06,695.01,295.68,-581.20,-291.17,-509.79,913.34,-363.05,824.15,-260.63,-644.92,586.10,1
-426.55,-472.86,338.30,-707.99,-921.55,-162.01,-573.24,870.07,-639.14,-993.32,-876.78,-318.68,-921.15,-257.17,837.00,-562.00,1
-464.02,-622.52,81.12,-361.41,151.42,824.60,-799.31,-45.71,85.26,343.83,631.82,113.45,-515.02,806.20,315.60,661.57,1
574.93,565.56,-335.14,628.14,248.77,310.51,200.58,354.44,-122.21,-585.81,581.00,791.42,116.92,-272.81,-233.05,-920.15,1
470.84,367.02,-124.66,559.93,995.53,952.66,923.58,-257.02,595.57,545.24,-173.11,-115.31,-669.38,-65.99,-231.69,171.94,1
595.99,593.61,903.41,903.82,213.86,503.75,-933.84,-342.07,448.25,786.35,463.99,-968.61,-650.74,11.18,-947.88,-622.89,0
-453.89,-279.99,194.82,520.40,632.72,451.76,432.82,-971.14,-867.48,-845.61,-329.80,595.92,-570.74,-160.75,-849.68,44.88,0
604.26,621.47,490.02,671.26,-599.73,250.78,-672.52,-110.75,932.80,809.91,623.20,428.25,640.71,946.47,367.30,-187.25,1
-494.71,-664.16,-947.79,-650.21,630.15,-951.49,-801.72,-317.54,-537.09,-153.45,-137.94,744.16,-94.23,880.15,-611.22,-39.09,1
454.30,531.02,268.07,-642.04,207.19,-119.05,182.73,-341.15,753.52,-106.69,-426.81,642.45,-418.86,13.76,-134.86,-449.34,1
483.27,415.58,-130.13,375.92,-323.74,251.78,600.67,787.73,628.37,400.26,-219.95,-158.44,-971.83,-960.06,-731.03,517.29,1
-576.85,-568.67,642.47,-968.88,-519.15,-855.14,614.61,-254.49,616.22,-705.07,566.63,-276.48,213.72,-579.80,-813.35,618.10,1
381.16,445.73,715.58,-896.92,-364.06,833.84,-553.12,18.83,-603.17,357.03,914.15,786.84,149.51,-393.57,-20.36,769.93,1
505.36,506.11,506.08,485.15,-717.54,-124.46,-683.76,-669.86,564.15,104.57,-864.89,-908.35,-476.40,-785.63,973.17,402.35,1
-646.77,-455.33,103.09,966.28,-701.73,358.12,-85.85,236.01,492.51,664.75,386.41,777.36,-708.41,523.31,-595.43,525.78,1
-489.10,-338.76,836.41,408.76,146.22,216.15,-831.63,-30.40,-450.57,379.08,-688.91,483.98,-680.42,36.07,-604.33,237.95,1
233.73,510.80,-797.51,-357.64,-864.52,-614.11,-875.10,84.27,-542.06,-249.28,301.02,-484.00,-723.17,-168.31,-29.65,792.86,0
-567.11,-499.71,-278.89,-485.97,-766.91,-556.25,678.76,628.18,-233.56,-818.19,-209.56,164.65,428.19,688.32,-554.93,-363.07,1
-319.55,-468.24,-921.99,878.87,-319.04,-79.45,208.29,-172.02,-477.69,-625.50,938.84,348.02,-540.63,-956.54,-700.27,-554.58,0
639.14,669.02,789.25,-59.46,718.68,-796.97,754.45,-125.01,-408.67,-33.53,751.37,-263.67,-428.63,202.09,-811.12,898.20,1
552.24,511.67,-323.14,213.41,-70.05,333.88,-621.96,591.46,990.35,-328.89,-557.05,658.44,-806.54,-155.97,808.50,250.22,1
-580.07,-622.31,461.79,-407.86,-577.27,282.90,-44.96,-75.23,676.78,46.68,-353.66,509.66,302.91,759.88,837.66,-488.30,0
497.65,423.19,479.91,567.37,770.80,-394.45,-712.44,820.05,650.27,11.43,939.89,-544.91,-363.57,-472.60,-458.84,547.63,1
444.19,470.82,907.58,782.32,-364.35,569.14,-582.45,825.80,883.53,-711.95,-283.95,-859.19,-383.06,634.07,86.83,447.80,0
-573.64,-681.18,813.58,222.61,-127.98,473.88,588.45,-474.38,-930.69,-473.88,658.50,-85.06,-20.48,-649.88,533.37,796.44,0
336.19,613.77,267.41,-854.82,296.08,-951.89,516.35,343.00,763.75,-370.47,-831.84,-540.23,-806.98,-683.38,145.91,587.06,1
434.82,417.00,553.05,-32.68,-613.52,61.72,989.87,-326.18,-972.92,-569.22,-999.36,554.32,78.98,980.47,306.94,-908.94,1
-523.23,-510.72,758.95,-238.02,-362.55,-875.09,619.70,-750.81,489.27,637.57,692.59,261.38,558.32,462.25,-579.59,-205.44,0
-468.19,-534.68,802.15,-247.21,212.93,539.70,873.51,264.99,-576.90,452.16,190.31,254.74,757.08,-239.68,-275.67,833.15,1
-672.67,-483.58,-577.06,27.01,-877.52,992.98,214.47,-478.04,-453.45,677.62,5.71,-214.64,-866.45,214.80,-886.12,446.66,0
506.87,534.88,947.35,867.97,95.78,240.04,688.05,691.73,921.97,-80.94,-308.36,267.55,-362.78,317.93,359.62,736.96,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
399.76,497.25,564.32,-780.03,-970.05,559.89,-288.84,640.25,-157.71,453.76,-580.58,514.39,-913.77,984.69,548.40,963.67,1
-580.66,-607.39,219.43,-48.69,-124.86,393.87,-999.10,835.57,53.37,522.13,-998.22,-520.55,-377.37,621.56,-202.63,-649.26,1
561.45,475.35,593.49,-616.38,510.05,-437.26,83.47,-650.09,909.51,-651.91,461.95,-35.13,923.85,944.07,712.03,509.06,1
501.23,547.40,-549.59,611.78,956.74,-445.33,196.40,-966.45,-649.31,318.25,80.33,309.59,-206.35,-726.91,157.81,-710.77,1
-454.97,-558.97,-666.66,-132.11,-837.09,432.32,-591.67,68.98,96.61,360.99,-505.59,141.95,-360.94,-488.42,-536.39,977.99,1
407.15,523.10,-776.06,-419.13,667.57,584.00,922.91,-148.14,799.50,204.66,-144.34,-311.42,-90.37,-63.98,21.49,-945.52,1
-540.77,-599.57,504.24,-576.45,212.07,313.58,628.41,679.78,509.82,568.04,-202.88,-93.48,-946.82,-226.72,-427.56,-699.78,0
535.36,359.22,291.68,-381.38,-24.75,553.23,98.43,-380.55,-51.77,-727.80,129.41,415.89,647.23,-953.01,107.33,530.69,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
-403.89,-318.40,503.08,-449.07,-688.82,388.64,-245.75,-24.38,686.31,-860.18,687.01,402.67,-263.42,190.88,263.89,-72.00,1
579.52,428.10,-139.41,-639.31,162.35,9.40,857.71,-983.52,-131.81,432.83,-627.94,414.22,-592.92,-315.65,377.92,-591.52,1
-396.42,-279.92,479.39,-726.56,-992.09,998.54,885.42,455.60,-810.78,-104.54,-159.90,-717.77,-120.64,777.59,-816.26,-428.02,1
-349.79,-585.52,-128.80,691.33,-649.84,-995.52,-670.08,378.93,280.39,-91.90,-259.63,548.24,-567.69,-819.07,-440.17,-983.68,0
514.65,537.67,7.34,115.03,233.02,999.45,-858.19,125.46,760.88,-790.52,727.45,-810.50,352.77,946.58,549.96,-30.84,0
463.74,343.37,658.05,554.39,416.36,-52.68,447.24,287.84,-119.71,343.67,23.62,-483.75,-558.72,732.97,877.45,-57.29,1
558.89,577.07,900.82,203.00,-203.61,78.81,246.63,316.16,33.85,616.22,642.39,-167.17,-954.19,296.41,792.97,61.31,1
560.22,523.22,926.37,-395.91,-680.47,-821.41,-457.88,-81.69,-545.73,442.34,-875.04,-620.89,676.19,-749.53,70.22,532.17,0
-511.99,-510.68,781.10,-973.23,-766.94,439.08,-541.80,-268.92,-277.71,-157.46,-901.21,-88.20,-972.31,206.93,-235.55,283.49,1
468.54,408.16,528.54,-405.40,363.42,-513.42,-936.32,-673.72,158.75,-106.09,170.03,352.65,516.45,795.34,134.49,-114.17,0
